Company Name,Job Title,Job Location,Job Description
Leidos,Senior Network/Systems Engineer,"Columbia, MD","**Description**

## **Job Description:**

  
Leidos is currently looking for a Senior Linux Systems Administrator to join a
long-standing development program. You will enjoy great benefits such as 5
weeks of Paid Time Off, Flexible Schedules, Discounted Stock Purchase Plans,
Unlimited Education and Training Support, Paid Parental Leave, Paid Disability
Leave and much, much more!

 **  
Program Summary:**  
Leidos is currently seeking experienced individuals for exciting opportunities
on a TTO-based contract that supports the customer's Capabilities
organization. One key TTO delivers a platform that hosts an expanding set of
core services, analytic tools, data compliance, and security services to the
TechSIGINT community. Incorporating DevOps, SAFE, and other best practices to
design, develop and deploy software, we adhere to a rigorous release schedule
for the SDK. In addition, we provide software maintenance and enhancements,
systems engineering and administration, and quality assurance to an
operational system of critical importance to SIW. The team works
collaboratively across various organizations implementing the latest
technology (AWS, containerization, DevOps, metrics and monitoring, etc.) to
support the mission and meet the customer's needs in a proactive manner.

Leidos is seeking a Senior Linux Administrator. Additionally the qualified
individual will have significant networking experience including (but not
limited to) Cisco routing and switching to support a Leidos Prime Program in
the development, integration, deployment, and sustainment of critical systems.

 **Position Description:**

Provide support for implementation, troubleshooting and maintenance of
Information Technology (IT) systems. Manage IT system infrastructure and any
processes related to these systems. Provide support to IT systems including
day-to-day operations, monitoring and problem resolution for all of the
client/server/storage/network devices, mobile devices, etc. Act as a SME in
problem identification, diagnosis and resolution of problems. Provide support
for the escalation and communication of status to agency management and
internal customers. Provide support for the dispatch system and hardware
problems and remains involved in the resolution process. Configure and manage
UNIX and Windows operating systems and installs/loads operating system
software, troubleshoots, maintains integrity and configures network components
along with implementing operating systems enhancements to improve reliability
and performance.

 **Responsibilities:**

  * Provide SME on problem identification, diagnosis and resolution of problems
  * Manage the daily activities of configuration and operation of IT systems
  * Provide assistance to users in accessing and using IT systems
  * Provide support to IT systems including day-to-day operations, monitoring and problem resolution for all of the client/server/storage/network devices, mobile devices, etc.
  * Provide support for the escalation and communication of status to agency management and internal customers
  * Optimize system operations and resource utilization, and perform system capacity analysis and planning
  * Provide in-depth experience in trouble-shooting IT systems
  * Provide detailed analysis and feedback to agency management and internal customers forescalated tickets
  * Provide support for the dispatch system and hardware problems and remains involved in the resolution process
  * Configure and manage UNIX and Windows (or other applicable) operating systems and installs/loads operating system software, troubleshoot, maintain integrity of and configure network components, along with implementing operating systems enhancements to improve reliability and performance
  * Networking: routing and switching using Cisco-based products
  * Support the design of systems, mission architecture and associated hardware
  * Possess a working knowledge and understanding of system administration interdependencies as part of the Service Oriented Architecture (SOA)
  * Analyze and resolve complex problems associated with server hardware, applications and software integration

 **  
Basic Qualifications:**

  * TS/SCI w/ Poly clearance required
  * Fifteen (15) years’ experience as a SA in programs and contracts of similar scope, type, and complexity is required. Bachelor’s Degree in a technical discipline from an accredited college or university is required. Five (5) years of additional SA experience may be substituted for a Bachelor’s Degree
  * Well-versed in Linux OS environments
  * Enhanced troubleshooting skills within the server OS as well as both networking and storage technologies
  * Well-versed in networking; routing and switching in Cisco or similar

 **Specific Program Listings:** http://careers.leidos.com/CSSRC

##  **Pay Range:**

"
Dignitas Technologies LLC,1134 - Network Engineer/ Cyber Event Operator,"Orlando, FL","**JOB DESCRIPTION**

 **Summary/Objective**

This position is in support of cyber events (e.g. tests, training activities,
or mission rehearsal activities) to include: pre-event support, event
execution support, and post-event support in accordance with event
requirements as outlined in the government’s Performance Work Statement.

 **Specific Skills Required**

  * Cloud computing, containerization, networking, or technical familiarity with alternates busses (CANBus, 1553, Serial protocols, RF)
  * Networking Skills (cisco, bgp, ospf, packets, vlans)
  * Virtualization experience (esxi, xen secondary)
  * Scripting skills/experience (primarily Python), Linux shell, Java, Powershell+, the Java/C++/Perl for other I&T
  * IT Troubleshooting background
  * Office experience
  * Linux and Windows experience, especially as a system administrator
  * Email, Chat, DNS and Active Director experience

Reasonable accommodations may be made to enable individuals with disabilities
to perform the essential functions.

 **Work Environment**

This job operates in an off-site government location.

 **Required Education and Experience**

Bachelor’s degree in Computer Networks and Security or other relevant degree

 **Additional Eligibility Qualifications**

Must have an active Top Secret Security Clearance

Must be a US Citizen

 **AAP/EEO Statement**

Dignitas Technologies, LLC is an equal opportunity employer.

 **Other Duties**

Please note this job description is not designed to cover or contain a
comprehensive listing of activities, duties or responsibilities that are
required of the employee for their job. Duties, responsibilities, and
activities may change at any time with or without notice.

Job Type: Full-time

Pay: From $1.00 per hour

Benefits:

  * 401(k)
  * 401(k) matching
  * Dental insurance
  * Flexible schedule
  * Health insurance
  * Life insurance
  * Paid time off
  * Referral program
  * Vision insurance

Schedule:

  * 8 hour shift
  * Monday to Friday

Education:

  * Bachelor's (Required)

Experience:

  * Computer networking: 1 year (Preferred)
  * LAN: 1 year (Preferred)

Security clearance:

  * Top Secret (Required)

Work Location: Multiple Locations

"
Sierra Nevada Corporation,Systems Security Engineer III - Network,"Fayetteville, NC","Are you looking for an opportunity to deepen your IT skills in a meaningful
work environment that supports and protects explorers and heroes? Join our
team! As a Systems Security Engineer III-Network, you will be using your
skills and expertise to design, test, and implement our secure operating
systems, networks, security monitoring, and tuning. You'll be responsible for
the management of our IT security systems and applications, incident response,
digital forensics, loss prevention, and eDiscovery actions, conducting risk
and vulnerability assessments, and developing and implementing security
controls. You'll research, evaluate, and recommend new security tools,
techniques, and technologies in alignment with our IT security strategy and
introduce them to the enterprise.

The ISR (Intelligence, Surveillance & Reconnaissance), Aviation, and Security
(IAS) business area is a leader in ISR and aviation, it is a leading prime
manned and unmanned aircraft systems integrator for innovative, high-
performance ISR and aviation systems. Its end-to-end Command, Control,
Computers, Communications and Intelligence, Surveillance & Reconnaissance
(C4ISR) capabilities encompass design, integration, test, certification,
ground/flight training and complete logistics support. IAS tailors solutions
to customer cost, performance, and schedule requirements and designs to
consistently exceed expectations – with an unrivaled record of on time and on
(or under) budget deliveries. Learn more about IAS

 **Primary Responsibilities:**

  * Design network architectures for airborne and ground systems based on interoperability standards to implement a variety of data routing and optimization requirements.
  * Participate in network systems design to ensure implementation of appropriate systems security policies
  * Coordinate efforts with multiple mission partner organizations to understand and implement a global mesh network using a variety of protocols with reconfiguring communications links
  * Support the preparation of systems for Assessment and Authorization (A&A) in accordance with established NIST guidelines.
  * Perform key cybersecurity analyses and use technical risk management principles to assess Air Force Platform Information Technology (PIT) systems
  * Manage/schedule mandatory Information System (IS) patching, updating, and scanning based on vulnerabilities and threats or regulatory compliance; maintain the day-to-day security posture and continuous monitoring for all systems.
  * Conduct security control assessments; review the adequacy of the security controls and their ability to protect the system and its information; tailor the security controls to ensure compliance

 **Must-haves:**

  * Bachelor's degree in Systems Security, Network Engineering, Information Technology, or related Engineering discipline and at least 6 years of relevant experience. Relevant experience may be considered in lieu of required education
  * Hands-on expertise and experience with a wide variety of network related tools, concepts, technologies, best practices and security procedures
  * Experience with Integrating, configuring and troubleshooting IPSEC VPNs including – Router, Firewalls, and HAIPE device
  * Required CCNA and Security+
  * An active Secret U.S. Security Clearance is required. Learn more about the background check process for Security Clearances

 **Preferred:**

  * CCNA Security, CCNP, CASP+, or CISSP

 **Important Notice:**

This position requires current/active Secret U.S. Security Clearance. U.S.
Citizenship status is required as this position needs an active U.S. Security
Clearance for employment. Non-U.S. Citizens may not be eligible to obtain a
security clearance. The Department of Defense Consolidated Adjudications
Facility (DoD CAF), a federal government agency, handles the adjudicative
aspects of the security clearance eligibility process for industry applicants.
Adjudicative factors which affect the outcome of the eligibility determination
include, but are not limited to, allegiance to the U.S., foreign influence,
foreign preference, criminal conduct, security violations and illegal drug
use.

At Sierra Nevada Corporation (SNC) we deliver customer-focused technology and
best-of-breed integrations in the aerospace and defense sectors. SNC has been
honored as one of the most innovative U.S. companies in space, a Tier One
Superior Supplier for the U.S. Air Force, and as one of America’s fastest-
growing companies. Learn more about SNC

SNC offers a generous benefit package, including medical, dental, and vision
plans, 401(k) with 150% match up to 8%, life insurance, 3 weeks paid time off,
tuition reimbursement, and more.

As COVID-19 continues to significantly impact our employees, families and
communities, we are taking action to address the increased risk and
uncertainty COVID-19 and associated variants pose in the workplace. SNC is
committed to supporting our employees while ensuring we continue to meet
essential national security needs of our country.

With employee health and safety as our top priority, and as a federal
contractor, SNC will continue to require COVID-19 vaccination status for all
employees including new hires. In accordance with applicable requirements, all
current and newly hired employees who are unvaccinated may be required to
adhere to enhanced onsite safety protocols including weekly COVID-19 testing,
face coverings, and social distancing.

The status of applicable COVID-19 vaccination requirements are subject to
change depending on applicable court orders and the course of ongoing
litigation. Candidates may later be required to show proof of COVID-19
vaccination or have an approved exemption.

At Sierra Nevada Corporation (SNC), our mission is to dream, innovate, inspire
and empower the next generation to transform humanity through technology and
imagination. As an Equal Opportunity Employer, we welcome our employees to
bring their whole selves to their work. SNC is committed to fostering an
inclusive, accepting, and diverse environment free of discrimination on the
basis of race, color, age, religion, sex, sexual orientation, gender identity,
national origin, disability, or status as a protected veteran. Contributions
to SNC come in many shapes and styles, and we believe diversity in our
workforce fosters new and greater ways to dream, innovate, and inspire.

"
Uline,Senior Network Engineer,"Pleasant Prairie, WI","**Senior Network Engineer**

 **Corporate Headquarters**

 **12575 Uline Drive, Pleasant Prairie, WI 53158**

Bring your Cisco network and data center experience to a talented team that’s
revolutionizing our infrastructure with next-gen, software-defined
technologies. At Uline, develop real solutions and your career.

  *  **Visa sponsorship potentially available for this position.**

 **Better together than apart.** This position is on-site, and we are looking
for good people who share our passion.

 **Position Responsibilities**

  * Design, implement and support Cisco-centric WAN, LAN, and wireless infrastructure.

  * Manage network load balancing.

  * Manage and support remote access technologies (VPN, Terminal Services, etc).

  * Work with emerging technologies such as SD-WAN, Cisco ACI, and data center products.

 **Minimum Requirements**

  * Bachelor’s degree.

  * Experience with SD-WAN, network switching (capacity planning & VLAN’s), network routing (OSPF, EIGRP, BGP), WAN technologies (MPLS, VPLS, VPN) and network security (Cisco Firewalls, IPS).

  * Experience with SIP trunking, Cisco wireless deployments, Cisco data center and load balancing.

 **Benefits**

  * Complete insurance coverage includes medical, dental, vision and more.

  * 401(k) with 5% employer match.

  * Paid holidays and generous paid time off.

  * Tuition Assistance Program that covers professional continuing education.

  * Bonus programs that include annual performance, sales goals and profit sharing.

 **Employee Perks**

  * Best-in-class, clean, modern facilities.

  * First-class fitness center with complimentary personal trainers.

  * Over four miles of beautifully maintained walking trails.

 **About Uline**

Uline is North America's leading distributor of shipping, industrial and
packaging materials. We're a family-owned company known for incredible
service, quality products and same-day shipping of our huge in-stock
inventory. With over 8,000 employees across 12 locations, it's time you joined
Uline.

Uline is proud to operate as a drug-free workplace. All new hires must
complete a pre-employment hair follicle drug screening.

EEO/AA Employer/Vet/Disabled

#LI-KK2  
#CORP  
(#IN-PPIT)

Our employees make the difference and we are committed to offering exceptional
benefits and perks! Explore Uline.jobs to learn more!

"
BHI Energy,Spec Network Engineer,"Wadsworth, TX","SUMMARY Responsible for designing, configuring, installing, upgrading and
performance monitoring of all STPNOC network infrastructure as assigned.
Maintains network infrastructure, documentation, and schematics required for
configuration control.

EDUCATION

* Associates degree in (preferably) Computer Science, Mathematics, or Business Administration or equivalent experience. * Bachelor's degree in (preferably) Computer Science, Mathematics, or Business Administration or equivalent experience.

  
EXPERIENCE

Cisco ISE (Required)

8 Years + network engineering experience. (Required)

  
ESSENTIAL RESPONSIBILITIES SPEC NETWORK ENGINEER STAFF:

Responsible for designing, configuring, installing, upgrading, securing, and
performance monitoring of all STPNOC network infrastructure as assigned.
Maintains network infrastructure, documentation, and schematics required for
configuration control.

  * Resolves technical assistance calls as assigned.
  * Designs, Installs, upgrades, secures, and repairs infrastructure hardware and software as assigned.

* Performs security administration activities as assigned. * Maintains data infrastructure, documentation, and schematics required for configuration control.

  
  
  

**The ideal candidate will have the following qualifications:**

Cisco ISE experience required

Associates degree in (preferably) Computer Science, Mathematics, or Business
Administration or equivalent experience.

Bachelor's degree in (preferably) Computer Science, Mathematics, or Business
Administration or equivalent experience.

8 Years + network engineering experience. (Required)

  
  
  
About BHI Energy  
  
BHI Energy is a broad umbrella organization with a complete service offering
that covers all facets of Power Generation through the entire Electrical
Delivery system. For over 40 years, our diverse services have been focused on
multiple end markets, united by our level of service and quality, our unique
partnership approach to our customer relationships, and our internal culture
of how we interact with and support each other. To learn more about us, go to
www.bhienergy.com.  
  
BHI Energy provides competitive compensation & benefits, career advancement
opportunities and a great work culture!  
  
Apply now! BHI Energy?s Talent and Placement Specialists are waiting for your
application.  
  
_BHI Energy is an Equal Opportunity Employer and provides a fair and equal
employment opportunity for all employees and job applicants regardless of
race, color, religion, national origin, gender, sexual orientation, age,
marital status or disability. BHI Energy is a federal contractor that requests
priority referrals of protected veterans. BHI will provide reasonable
accommodations for the application process and during employment necessary for
eligible applicants/employees to perform essential functions. If you require
special support or accommodation while seeking employment with BHI Energy,
please email ESC@bhienergy.com providing your name, telephone number and the
best time for us to reach you._

"
VERSA Integrated Solutions,Network Engineer,"Honolulu, HI","**NOAA - NWS**

Network Engineer

Honolulu, HI

 ** _GENERAL JOB DESCRIPTION_**

1) Wide Area Network (WAN) Services  
The candidate will manage and provide services as follows:

  * WAN services include the evaluation, design, deployment (installation, configuration, provisioning), testing, monitoring, security, administration and reporting of networks that interconnect two or more separate facilities that span a geographic area larger than a campus or metropolitan area.
  * Transmission facilities services shall include, but are not limited to, dedicated Internet connections, Internet‐based VPNs, MPLS, and dial‐up connections. The contractor shall work with public carriers and other Government circuit providers on behalf of the NWS Pacific Region to ensure delivery of WAN services.
  * Support of any network services‐related work required by designated carriers, to support the NWS Pacific Region network, is considered within the scope of services.

2) Local Area Network (LAN) Services  
The candidate will manage and provide LAN services including the evaluation,
design, deployment (installation, configuration, provisioning), testing,
monitoring, security, administration and reporting of networks that are
usually confined to a single facility or portion of a facility. LAN components
including LANs supporting all network traffic originating from desktop
devices, local file and print servers, application servers, database servers,
peripherals, firewalls/routers, other network devices and other user premise
devices. This service ends at, but does not include, the LAN attached to the
device network card at the desktop.

3) Steady-State Corrective Maintenance  
The candidate will manage and provide Steady-state corrective maintenance that
is performed at unpredictable intervals. The objective of corrective
maintenance is to restore the system to satisfactory operation within the
shortest possible time. Steady-state corrective maintenance consists of the
following action(s):

  * Restore a failed system to operational status. This usually involves replacing or repairing the software or hardware component that is responsible for the failure in the system.
  * Action to make configuration changes or other fixes conducted under a Steady-State Corrective Maintenance Work Request may require application configuration change to implement into production.
  * Action taken to ensure continuing operations for hardware/software version/platform/infrastructure changes (e.g. operating system upgrades) when the impacted business application/system would otherwise not work as a direct result of that version/platform/infrastructure change.

 ** _QUALIFICATIONS FOR THE JOB_**

  * Minimum five (5) years of experience as a network engineer.
  * Cisco Certified Network Professional (CCNP) Certification
  * Experience in planning, procurement, designing, developing, configuring and commissioning federal networks and associated systems for network monitoring and incident management.
  * Experience with Federal Government network documentation and policy design/compliance.
  * Ability to analyze, evaluate and monitor network infrastructure to ensure networks are configured to operate at optimal performance.
  * Expert in troubleshooting and diagnosing network problems, and determining the most appropriate means of resolving problems and issues to improve network performance.
  * Enhanced ability to monitor the overall performance of systems to assess the need for updates, upgrades, enhancements, preventive maintenance and new systems, and recommending options for upgrading and improving the performance of systems.
  * Ability to plan and communicate the steps needed to deliver a defined outcome.
  * Ability to evaluate and document the business case for a defined initiative.
  * Ability to view overall business priorities and redefine own and team’s priorities in line with expectations and objectives.
  * Ability to ensure most urgent and important needs of the business are achieved.
  * Ability to summarize technical information into a format suitable for senior management reporting without losing the essence of the information

 ** _HIGHLY DESIRED SKILLS_**

Environment: The network operates in Linux, Windows and Mac environments.
Network equipment includes but is  
not limited to routers, switches, VPN, remote support, firewalls, and out-of-
band management and wireless infrastructure.

The systems leverage commercial off-the-shelf (COTS) products, and government
off-the-shelf (GOTS) applications (locally developed applications and
corporate applications). This environment supports infrastructure providing
network connectivity to approximately 250 workstations.

Job Types: Full-time, Contract

Pay: $85,000.00 - $95,000.00 per year

Benefits:

  * 401(k)
  * Dental insurance
  * Health insurance
  * Paid time off
  * Vision insurance

Schedule:

  * 8 hour shift

Ability to commute/relocate:

  * Honolulu, HI 96813: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

  * Are you a US citizen?
  * The salary range for this position is 85-95k. What is your salary ask?

Education:

  * Bachelor's (Preferred)

Experience:

  * Computer networking: 5 years (Preferred)
  * LAN: 5 years (Preferred)
  * WAN: 5 years (Preferred)
  * Steady state corrective maintenance: 5 years (Preferred)
  * network: 5 years (Preferred)
  * federal government network: 5 years (Preferred)

License/Certification:

  * CCNP (Preferred)

Security clearance:

  * Confidential (Preferred)

Work Location: One location

"
AccessParks,Network Engineer - Wireless/LTE/Wi-Fi,Remote,"Seeking experienced network engineer / sysadmin with a background in the WISP
industry. This role is for someone looking for a long term career with an
incredible amount of cross training among various technologies. Fully remote
position.

Required Skills:

* Strong understanding of the TCP/IP model  
* Experienced Systems Administration  
* Advanced networking with Brocade/Ruckus switches, Ruckus and Cambium Wi-Fi access points, Cisco switches, and Mikrotik Routers. Competing product experience is also accepted as long as you are a subject matter expert.  
* Candidate must also be able to both communicate and document work clearly.  
* Available during PST hours

Preferred Skills:

* Familiarity with LTE systems, primarily Telrad or Baicells is a big plus.  
* History working with RF technologies  
* Strong WISP industry experience  
* DevOps and automation  
* Experience working in a Start Up environment

If you feel you have a strong baseline and the ability to grow then this
opportunity is for you.

Job Type: Full-time

Pay: $70,000.00 - $100,000.00 per year

Benefits:

  * 401(k)
  * 401(k) matching
  * Dental insurance
  * Disability insurance
  * Flexible schedule
  * Health insurance
  * Life insurance
  * Paid time off
  * Professional development assistance
  * Vision insurance

Schedule:

  * Monday to Friday
  * On call
  * Weekend availability

Supplemental Pay:

  * Bonus pay

Application Question(s):

  * We need business hours PST time zone support. Are you able to work during this shift?

Education:

  * Associate (Preferred)

Experience:

  * Computer Networking: 5 years (Required)
  * LAN: 5 years (Required)

License/Certification:

  * CCNP (Preferred)
  * CCNA (Preferred)
  * CCIE (Preferred)

Work Location:

  * Fully Remote

COVID-19 Precaution(s):

  * Remote interview process
  * Virtual meetings

Work Location: Remote

"
Northrop Grumman,IT Network Engineer,"Redondo Beach, CA","Requisition ID: R10018782

**Category:** Information Technology

**Location:** Redondo Beach, California, United States of America

**Citizenship Required:** United States Citizenship

**Clearance Type:** Top Secret

**Telecommute:** No- Teleworking not available for this position

**Shift:** 1st Shift (United States of America)

**Travel Required:** Yes, 10% of the Time

**Positions Available:** 1  

  

At Northrop Grumman, our employees have incredible opportunities to work on
revolutionary systems that impact people's lives around the world today, and
for generations to come. Our pioneering and inventive spirit has enabled us to
be at the forefront of many technological advancements in our nation's history
- from the first flight across the Atlantic Ocean, to stealth bombers, to
landing on the moon. We look for people who have bold new ideas, courage and a
pioneering spirit to join forces to invent the future, and have fun along the
way. Our culture thrives on intellectual curiosity, cognitive diversity and
bringing your whole self to work — and we have an insatiable drive to do what
others think is impossible. Our employees are not only part of history,
they're making history.

  
Northrop Grumman's Enterprise Services (ES) organization is seeking an IT
Network Engineer at its Redondo Beach, CA location. This is a full time
Network Engineer position reporting to the Regional Network Operations
Manager, within the ECSN (Enterprise Compute, Storage, and Network) of ES Next
Gen organization. The successful candidate will provide network engineering
and design duties for the NGUSN site networks.

Roles and Responsibilities include:

  * Design, plan and deploy network communications systems.
  * Provides specifications and detailed schematics for NG site network architecture.
  * Provide specific detailed information for network hardware and software selection, including present and future capacity requirements.
  * Provide documentation as required to ensure accurate and current information is available for each site network.
  * Conduct testing of network design.
  * Maintain technical expertise in all areas of network and computer hardware and software interconnection and interfacing, such as routers, firewalls, deep packet inspection analysis, application packet analysis, switches (Nexus and Catalyst), and proxies (Reverse and Forward),etc.
  * Provide guidance to junior engineers and other personnel to maintain and ensure domestic and international data centers are compliant with published directives and procedures.
  * Evaluate and report on new communications technologies to enhance capabilities of the network.
  * Flexible hours are required, with a willingness to work weekends/off hours as needed for planned work or unplanned break/fix support.
  * Lift 40 lbs.
  * Some travel will be required.

Basic Qualifications:

  * Associate’s degree and 11 years of experience; 9 Years of experience with Bachelors in Science; 7 Years with Masters. In lieu of formal education, 13 Years of applied experience will be considered. 
  * Experience with Cisco routers, switches, load-balancers, and firewalls.
  * Experience performing network forensics.
  * Ability to obtain and maintain an active DOD Top Secret clearance.

Preferred Qualifications:

  * Cisco certification
  * Active Top Secret Clearance
  * Experience with F-5, Palo Alto Networks, VMware is a plus.
  * Experience with BGP, OSPF and DNS.
  * Experience with MS PowerPoint and Visio to transform complex technical information into high-level, concise and clear presentations.
  * Experience in project management.

  

  

**Salary Range:** $114,300 USD - $171,500 USD

  
  

Employees may be eligible for a discretionary bonus in addition to base pay.
Annual bonuses are designed to reward individual contributions as well as
allow employees to share in company results. Employees in Vice President or
Director positions may be eligible for Long Term Incentives. In addition,
Northrop Grumman provides a variety of benefits including health insurance
coverage, life and disability insurance, savings plan, Company paid holidays
and paid time off (PTO) for vacation and/or personal business.  

  

The health and safety of our employees and their families is a top priority.
With the continuing impacts of COVID-19 around the world, we are taking action
to protect the health and well-being of our colleagues and maintain the safety
of the communities where we operate. As a federal contractor, and consistent
with Executive Order 14042
(https://www.saferfederalworkforce.gov/contractors/) we require all newly
hired employees in the United States to be fully vaccinated by their start
date. Federal guidance allows for disability/medical and religious
accommodations with respect to the vaccine requirement. Any requested
accommodations must be reviewed and approved (if applicable) in advance of
your start date.

Northrop Grumman is committed to hiring and retaining a diverse workforce. We
are proud to be an Equal Opportunity/Affirmative Action Employer, making
decisions without regard to race, color, religion, creed, sex, sexual
orientation, gender identity, marital status, national origin, age, veteran
status, disability, or any other protected class. For our complete EEO/AA and
Pay Transparency statement, please visit http://www.northropgrumman.com/EEO.
U.S. Citizenship is required for most positions.

"
AllSTEM - Jobs,Sr. Network/System Engineer,"Sunnyvale, CA","Background The Information Technology Department (ITD) provides secure,
reliable and integrated technology solutions in alignment with the needs and
goals throughout the City in a timely manner, while delivering excellence in
customer service. Within the department, the Infrastructure Services Division
manages the City’s server and storage platform, network infrastructure, VoIP
system, desktops and laptops, emergency and non-emergency radios, operating
system for all hardware, desktop applications and email in a manner that
enables City Staff to effectively and efficiently support the City’s
operations.

Essential Job Functions

  * Plans, designs, recommends, installs, upgrades, and supports data center activities and systems of data, voice, radio and video network infrastructures, equipment, servers, and applications to achieve optimum performance in accordance with the IT Service Level Agreement (SLA).

  * Reviews and evaluates technological network related needs and recommends appropriate solutions; works closely with vendors to ensure complete and successful projects.

  * Troubleshoots, upgrades, or configures network systems or server hardware or operating system issues to determine cause(s) of failure and resolves problems including relocation of wiring infrastructure and ensuring compliance with warranties and/or specifications

Required Skills/Experience

  * Minimum 5 - 7 years network/system engineering.

  * Current CCNP * Network design and troubleshooting

  * Principles and practices of excellent customer service.

  * Principles and practices of ITSM (IT Service Management) systems to include incident/problem management; request fulfilment; knowledgebase; asset management and IT service catalogs.

  * Network traffic and performance parameters, including understanding telecommunications theory and practice.

Job Type: Full-time

Pay: $67.00 - $72.00 per hour

Schedule:

  * 8 hour shift

Ability to commute/relocate:

  * Sunnyvale, CA: Reliably commute or planning to relocate before starting work (Required)

Education:

  * Bachelor's (Required)

Experience:

  * Network Design & Troubleshooting: 5 years (Required)
  * CCNP: 5 years (Required)
  * ITSM (IT Service Management): 5 years (Required)
  * asset management and IT service catalogs: 5 years (Required)

Security clearance:

  * Confidential (Required)

Work Location: One location

"
Simpson Housing LLLP,Network/System Engineer III,"Denver, CO","Overview:  
  
Who Is Simpson Housing/Simpson Property Group?  
  
Headquartered in Denver, Colorado we are a large, fully integrated real estate
company with a rich and successful history dating back to 1948. Our dynamic
company acquires, develops, builds and manages luxury apartment communities in
highly desirable locations throughout the United States. We are a company that
constantly strives to ""raise the bar"" and continues to receive industry
accolades for our strong commitment to providing outstanding customer service
to our residents. We also believe in being a good neighbor by giving back to
the communities we serve through numerous hours of volunteer work provided by
our dedicated team of employees each and every year. Responsibilities: What We
Are Currently Looking For:  
  
**SYSTEM ENGINEER - SIMPSON HOUSING LLLP CORPORATE OFFICES - DENVER, CO
(Denver Tech Center)**  
  
As a key member of our Information Technology team, you will be responsible
for the following:  

  * Responsible for implementing and maintaining network (LAN/WAN), server and telecommunication systems
  * Executes configuration documentation and procedures for network, server and telecommunication systems
  * Monitors IT systems performance/efficiency and ensures adherence to department, company and industry security practices and policies
  * Makes recommendations on the purchase and implementation of hardware and software solutions
  * Oversees and assists third party network and telecommunications installations and repairs
  * Assists and executes disaster recovery documentation and procedures relating to network and telecommunication systems
  * Provides end-user training and support as needed

Qualifications: Candidates who apply should have:  

  * High School diploma or equivalent is required. 
  * Bachelor's degree in Computer science or related technical training is preferred but not required
  * 1-3 years of related systems/network experience
  * Working knowledge of LAN/WAN communication structure
  * Experience with SonicWALL and Checkpoint Guardian or similar product
  * Knowledge and understanding of advanced networking concepts
  * Experience with Microsoft Active Directory/Azure Active Directory
  * Experience with VMWare, Virtual Center, vSphere, vMotion, High Availability and other virtual technologies is desirable
  * Experience with Microsoft scripting technologies (i.e. VBScript, PowerShell, etc.) is a plus

  
What It's Like To Work At Simpson:  
  
Why work for Simpson? You might want to ask one of our employees that
question. Based on feedback provided by our employees, we continue to receive
recognition for being one of the ""Best Companies to Work For"", something we
are very proud of. We have won this distinction in 2006, 2007, 2013, and again
in 2014. How many companies can say that? And it doesn't stop there. Over the
years, Simpson has cultivated a progressive ""employee centric"" culture that
promotes collaboration and teamwork where ideas are openly shared and
employees are actively engaged. We also firmly believe that employees should
be able to have fun at work while maintaining a healthy work-life balance.
Sound interesting? Please read on...  
  
What Simpson Can Offer You!  
  
As an industry leader, we understand what it takes to be successful in today's
competitive marketplace. We know that employees must have the skills, tools
and training to do their jobs effectively and efficiently and we deliver! For
this very reason, SPG University was created as a way to help our employees
grow on a personal and professional level and advance in their careers within
the company. In addition, our employees enjoy one of the most competitive
benefit packages in the industry including multiple medical plan options,
dental and vision insurance, 401(k), long-term disability, life insurance,
generous paid time off, discount on rent (restrictions apply), commuter
benefits, education reimbursement and much more. If this sounds like the type
of company that you would like to work for, we would like to hear from you.
Find out where your talents can take you by applying today!  
  
Salary range: $85,000 to $100,000  
  
This pay range is approximate and the actual pay received may vary dependent
upon certain factors such as related job experience, education, training,
professional/industry certifications, etc. Please note that this pay range
does not include any additional compensation such as bonuses that this
position may be eligible for.  
  
Simpson Housing is an Equal Opportunity Employer  
  
City: Denver State/Province: CO

"
