Company Name,Job Title,Job Location,Job Description
Apple,"AI/ML - Annotation Analyst, Hebrew Language","San Diego, CA","Summary
Posted: Jan 26, 2022
Weekly Hours: 40
Role Number:200337403
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. The people here at Apple don’t just craft products - they build the kind of wonder thatʼs revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. Are you interested in being part of a team that continues to innovate the way people and machines interact? The launch of Siri was a defining moment in the history of Artificial Intelligence. Siri offers a faster, easier way to get things done on your Apple devices, even before you ask. Millions of people now use Siri to send messages, play their favorite song or even take a selfie. The AI/ML team is passionate about technology with a focus on enriching the customer experience. We are looking for a motivated Annotation Analyst that demonstrates active listening, integrity, acute attention to detail, and is passionate about impacting our customer's experience. Bring passion and dedication to your job and there's no telling what you could accomplish. This position is located at the Apple corporate campus in San Diego, CA."
NIKE INC,"Sport Performance Principal Data Scientist - Open to remote work, except the following locations: SD, VT, and WV","Oregon City, OR","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Who we are looking for"
Sapphiros.AI,Machine Learning Scientist,"Boston, MA","ABOUT
SAPPHIROS AI Bio is leading a transformation in the understanding of the correlation of genetics and cellular processes. With access to one of the worlds largest bio banks this individual will be at the heart of the most innovative project in bioscience. This position requires broad technical experience in designing, developing and implementing AI solutions.
Experience with complex data models and organizing structured and unstructured data is a requirement. The candidate should be independent and accustomed to taking initiative. The candidate must be scientifically independent, confident, and accustomed to taking initiative while problem solving. The position requires strong communication and organization skills.
ROLE"
Innovative Precision Health,Senior Data Scientist,Remote,"Job Responsibilities:
Project Delivery (70 - 85%)
Consult clients to define and refine business objectives towards data-driven decision problems
Research internal & external tools & methodologies to develop AIML solution concepts for client problem briefs..
Work with client & IPH team to rapidly prototype innovative AIML solutions including: data & requirements gathering, technological scoping and architecture, code implementation, insights delivery and recommendations.
Work with cross-functional client & IPH team to scale AIML solutions to production systems.
Strong communication skills to effectively translate complex analytical models into recommendations for business partners."
Attunely,Principal Data Scientist,Remote,"Attunely is looking for a Principal Data Scientist to join our highly experienced team! This role will work with our Data Science group to develop and implement individualized ML models for our customers in the financial sector. The ideal candidate is adept at developing and improving predictive models, as well as rigorously evaluating their effectiveness. They must have significant experience of working with large amounts of data from multiple sources and at translating their insights into production-level code. They must be comfortable working across teams and with a range of stakeholders. The right candidate will have a passion for economic modeling and for working with stakeholders to improve business outcomes, as well as drive for personal growth within the data science field.
Responsibilities:
Work with the Data Science team to develop machine learning models for customers.
Use analytical methods to assess and improve models."
Attunely,Staff Data Scientist,Remote,"Attunely is looking for a Senior Data Scientist to join our highly experienced team! This role will work with our Data Science group to develop and implement individualized ML models for our customers in the financial sector. The ideal candidate is adept at developing and improving predictive models, as well as rigorously evaluating their effectiveness. They must have significant experience of working with large amounts of data from multiple sources and at translating their insights into code. They must be comfortable working across teams and with a range of stakeholders. The right candidate will have a passion for economic modeling and for working with stakeholders to improve business outcomes, as well as drive for personal growth within the data science field.
Responsibilities:
Work with the Data Science team to develop machine learning models for customers.
Use analytical methods and research skills to assess and improve models and modeling techniques and prove their effectiveness."
Northrop Grumman,GBSD Data Scientist,"Roy, UT","Requisition ID: R10030726
Category: Research and Sciences
Location: Roy - UT, United States of America
Citizenship Required: United States Citizenship
Clearance Type: Secret
Telecommute: No- Teleworking not available for this position
Shift: 1st Shift (United States of America)
Travel Required: Yes, 10% of the Time
Positions Available: 1

At Northrop Grumman, our employees have incredible opportunities to work on revolutionary systems that impact people's lives around the world today, and for generations to come. Our pioneering and inventive spirit has enabled us to be at the forefront of many technological advancements in our nation's history - from the first flight across the Atlantic Ocean, to stealth bombers, to landing on the moon. We look for people who have bold new ideas, courage and a pioneering spirit to join forces to invent the future, and have fun along the way. Our culture thrives on intellectual curiosity, cognitive diversity and bringing your whole self to work — and we have an insatiable drive to do what others think is impossible. Our employees are not only part of history, they're making history.

Embark on a career putting innovative, reliable, and agile products and ideas into orbit, and beyond. Northrop Grumman has opportunities waiting for you that play a vital role in human space exploration, national defense, and scientific discovery, supporting multiple programs across the universe. With us, you’ll discover a culture of curiosity and collaboration that will have you Defining Possible from the day you start. Our space systems connect and protect millions of people on earth every day, now and for the future. Explore your future and launch your career today.Northrop Grumman Space Systems is seeking a Data Scientist. This position will be located in Roy, Utah and will support the Ground Based Strategic Deterrent (GBSD) program. This role may offer a competitive relocation assistance package.As a full-time employee of Northrop Grumman Space Systems, you are eligible for our robust benefits package including:
Preferred Qualifications:"
Clock Foundation,Data Scientist,"Torrance, CA","Data Scientist
The Clock Foundation seeks a highly motivated individual to join our dynamic team developing epigenetic aging clocks applying them to our mission of speeding the availability of treatments that prolong health and life expectancy.
Essential
A PhD (or equivalent experience) in a relevant scientific subject including but not limited to bioinformatics, biostatistics, or computational biology, with research experience in academia or industry
Proficiency with R for statistical programming
Proven ability to deliver high quality novel research in bioinformatics, biostatistics, or computational biology, for example through journal publications"
PAIIR Solutions,Sr. Data Scientist,"Suffern, NY","SR. DATA SCIENTIST
Here's your rare opportunity to join our client's exciting, fast-growing, and dynamic team in Suffern, NY!
About you:
You have 3++ years of solid expertise in developing market forecasting, analysis and campaign reporting.
You have strong experience in R and Python
Java, Alteryx, VBA, SQL, ETL a plus.
You’re well-spoken, and can verbally communicate well with Fortune 500 clients.
Your Excel skills are wizard level."
EDWARD JONES,Data Scientist I,"Saint Louis, MO","At Edward Jones, we help clients achieve their serious, long-term financial goals by understanding their needs and implementing tailored solutions. To ensure a personal client experience, we have located our 15,000+ branch offices where our more than 7 million clients live and work.

In a typical branch office, a financial advisor meets with clients and receives branch office support, so they can focus on building deep relationships with clients. Headquarters associates in St. Louis, Tempe and Mississauga provide support and expertise to help U.S. and Canada branch teams deliver an ideal client experience. We continue to grow to meet the needs of long-term individual investors.
Data Scientist
Firm Analytics

Come join us in Firm Analytics, where we strive to unleash the full potential of data and AI to address business challenges. As a Data Scientist on our team, you will design, develop and deliver data science solutions requiring advanced mathematical methods, statistical and machine learning models in support of data-driven strategies. You will combine data from multiple sources to develop innovative solutions to business problems and collaborate with business partners and other data scientists to develop tailored analytic solutions that inform and influence business decisions across the firm.






Salary: $75962 - $129341
Category: Headquarters"
Tiro L.L.C.,Machine Learning Engineer / Data Scientist,Remote,"Data Scientist / ML Ops Engineer
The position
We are looking for a talented Data Scientist / ML Ops Engineer to join our client’s fast growing team in either in office or Remote. We are looking for a high caliber individual with a passion for building scalable machine learning (ML) platforms for deployment of automated ML based software solutions. In this position, you will be working with a very highly energetic team of engineers, data scientists, and developers, to develop and deploy ML solutions to solve engineering problems. The solutions will focus on improving operational efficiency and predictive maintenance using engineering and data science approaches.
Responsibilities
You will be responsible for:"
Elysian Staffing,Data Scientist/Machine Learning Engineer,"Mountain View, CA","Our client, a global tech brand, is adding a Data Scientist Manager to staff who will be responsible for analyzing data for the optimization of content delivery to consumers. Experience in AI and/or Machine Learning is mandatory. This will be an on-site work schedule - only local candidates to Mountain View, CA and New York, NY will be considered.
RESPONSIBILITIES:
· Deliver and interpret data efficiently with high auto-recognition coverage at low cost
· Build and iterate the label system to be the handle of managing all digital assets and support all business need
· Unlock the value of company’s data to power the whole monetization business
· Work with demand side from collecting requirements through to delivery"
Emerald Resource Group,Data Scientist - Remote,Remote,"Position: Data Scientist - REMOTE
Machine Learning / R/ Python / Jupyter /SQL
Must have experience developing Data science solutions to production within Digital Services, Products, and solutions.
Remote role that is Direct Hire-Salaried
Prefer Eastern Standard Time Zone
(At this time, our client cannot accommodate H1B visas or OPT).
************************************************************************************"
Cleveland Clinic,Data Scientist I,"Cleveland, OH","Responsibilities:
Gathers requirements and program model development under direction of other Data Scientists to inform problem formulation.
Participates in model building.
Utilizes methods particularly in the areas of modeling, Artificial Intelligence (AI), Machine Learning (ML), Deep Learning (DL), Natural Language Processing (NLP) and experience designing/implementing solutions.
Provides insight and recommendations to solve business problem and help inform business decisions.
Documents best practices and solution frameworks. Replicates and scales solutions to business units with common/similar business needs.
Uses expertise in defining (with internal clients) the business challenge that needs to be solved, conducting the analysis/modeling/experiment and then providing the “answer” in a clear and business-friendly manner for our clients to take actionable steps."
"Vanu, Inc.",Data Scientist,"Lexington, MA","A unique position has arisen for a skilled, enthusiastic, and results-oriented data scientist in the budding global mapping group of a growing telecommunications company located in Lexington, Massachusetts. Vanu Inc is a global leader in providing wireless coverage to the 1.2 billion people worldwide currently unable to connect, with a particular focus on markets in Africa and South East Asia.
As a cartographically oriented data scientist you will help us to develop the technology and insight we need to address growing international interest in and application of our unique industry disrupting network planning and mapping capabilities. You will be an integral member of our analytics department focused both on the formulation of novel applications and the streamlining of existing tech.
The necessary credentials:
-Master’s degree or better in engineering or science-related field"
ScienceIO,Lead Data Scientist,"New York, NY","Please apply here: https://app.dover.io/apply/scienceio/1abae491-43da-43f0-a86d-a98e93409912?rs=55634680
ScienceIO is on a mission to build a more transparent, connected, and equitable healthcare system.
As Lead Data Scientist, you’ll be a key member of our growing data science & machine learning team and work closely with the founders to build up data science culture and best practices across the organization. As data scientists ourselves, we care deeply about building infrastructure and aligning incentives to support great data science.
The role & opportunity
You will lead our initiative to build better, fairer, and more transparent machine learning models for healthcare by improving the way we understand and improve our data and models"
National Security Agency,Data Scientist - Development Program,"Fort Meade, MD","NSA Overview: The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a strong offense and a steadfast defense. The offense collects, processes, and disseminates intelligence information derived from foreign signals for intelligence and counterintelligence purposes. The defense prevents adversaries from gaining access to sensitive classified national security information. At NSA, Data Science is a fundamental discipline and is present in nearly every aspect of the mission. NSA is the nation's leader in providing foreign signals intelligence while also protecting U.S. government information systems, forging the frontier of communications, and data analysis. We serve the American people by applying technical skills to meaningful work, keeping our friends and families safe for generations to come. You will make a lasting impact serving your country as a Data Scientist at the National Security Agency, using your curiosity and technical expertise to analyze large data sets to inform decision-making against foreign threats. Description of Position: Data science at NSA is a multi-disciplinary field that uses elements of mathematics, statistics, computer science, and application-specific knowledge to gather, make, and communicate principled conclusions from data. Data science is present in every aspect of the mission. NSA Data Scientists tackle challenging real-world problems leveraging big data, high-performance computing, machine learning, and a breadth of other methodologies. We are looking for critical thinkers, problem solvers, and motivated individuals who are enthusiastic about data and believe that answers to hard questions lie in the yet-to-be-told story of diverse, complicated data sets. You will employ your mathematical science, computer science, and quantitative analysis skills to develop solutions to complex data problems and take full advantage of NSA's capabilities to tackle the highest priority foreign intelligence and cybsersecurity challenges. The Data Science Development Program (DSDP) is a three-year opportunity to develop and enhance your data science skills for an NSA career. Participants experience the breadth of data science at NSA through six- to nine-month assignments in a variety of diverse organizations, and collaborate with NSA's experts in the field of data science. You will have opportunities to attend technical conferences with experts from industry and academia. You will routinely discuss and share NSA's challenges and successes at weekly technical roundtables. You will study data science and related subjects in NSA-taught classes. We foster an environment where you will develop your data science skills, allowing you to quickly contribute to NSA's highest priority mission challenges. Graduates of the DSDP may choose their first permanent assignments from any of the NSA Directorates, depending on availability.
As a Data Scientist at NSA, your responsibilities may include: - Exploratory data analysis and exploratory model-fitting to reveal data features of interest - Machine-learned predictive modeling - Collecting and combining data from multiple sources - Identifying and analyzing anomalous data (including metadata) - Applying scientific methods to data evaluation, performing statistical inference, and data mining - Developing conceptual design and models to address mission requirements - Developing qualitative and quantitative methods for characterizing datasets in various states. - Performing analytic modeling, scripting, and/or programming -Working collaboratively and iteratively throughout the data-science lifecycle - Developing analytic plans, engineer supporting algorithms, and design and implement solutions which execute analytic plans. - Designing and developing analytics and techniques for analysis - Analyzing data using mathematical and statistical methods - Evaluating, documenting, and communicating research processes, analyses, and results to customers, peers, and leadership - Creating interpretable visualizations"
Insurity,Data Scientist,Remote,"Who We Are
Insurity is a leading property and casualty insurance software and data analytics provider, working with some of the world’s largest insurers, brokers, and MGAs, including 15 of the top 25 P&C carriers in the US. With 900+ team members globally, 10 office locations, and 300+ customers, we have a deep understanding of the insurance business, unparalleled technology expertise, and a singular focus of delivering a simplified insurance experience to our customers.
Insurity's next Data Scientist
Our Data Scientist will be an integral part of Insurity Analytics, working closely and collaboratively with insurance domain authorities, data analysts, engineers, and customers. They will develop highly robust predictive models that provide significant and measurable results for our customers. Additionally, they will partner with the sales and marketing teams to perform then deliver modeling proofs-of-concept & retro-tests, as well as help craft and deliver compelling product performance reads, product & concept education, and value proposition messaging."
Meta,"Data Scientist, AI Machine Learning - Product Analytics","San Francisco, CA","As a Machine Learning Data Scientist at Meta, you will have the opportunity to do groundbreaking applied machine learning work that will shape the industry and the future of people-facing and business-facing advanced AI solutions we build to solve problems and make user experience better across Meta. Our work spans the spectrum from near-term (working closely with product teams to improve people’s experience within a given half) to medium-term (inventing AI solutions that we then inspire product teams to adopt), to long-term (blue-sky AI research without any specific applications in mind).By applying your Machine Learning/AI knowledge and technical skills, analytical mindset, and product intuition to one of the richest data sets in the world, you will help define the experiences we build for billions of people and hundreds of millions of businesses around the world. You will collaborate on a wide array of product and business problems with a diverse set of cross-functional partners across Product, Engineering, Research, Data Engineering, Marketing, Sales, Finance and others. You will use Machine Learning/AI knowledge, data and analysis to identify and solve advanced AI research and product development’s biggest challenges. You will influence AI research and product strategy and investment decisions with data, be focused on impact, and collaborate with other teams. By joining Meta, you will become part of a world-class analytics community dedicated to skill development and career growth in analytics, data science, machine learning, AI and beyond.About the role:Product leadership: You will use data to understand the product and business ecosystem, quantify new opportunities, identify upcoming challenges, and shape product development to bring value to people, businesses, and Meta. You will help develop strategy and support leadership in prioritizing what to build and setting goals for execution. You will evaluate tradeoffs of shipped features/ML systems, and drive large efforts across multiple teams to reduce technical debt.Analytics: You will guide product teams using data and insights. You will focus on developing hypotheses and employ a diverse toolkit of rigorous analytical approaches, different methodologies, frameworks, and technical approaches including ML to test them. You will research challenging ML questions to inform experimentation and ML development, build and code measurement frameworks, tools, and instrumentation to measure and analyze data used within the ML lifecycle.Communication and influence: You won’t simply present data, but tell data-driven stories. You will convince and influence leaders using clear insights and recommendations. You will build credibility through structure and clarity, and be a trusted strategic partner.














Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com."
Vinformatix,Sr. Data Scientist,Remote,"About us
Founded in Baton Rouge, LA in 2008, Vinformatix, LLC helps customers in the public and private sectors to meet complex challenges with custom web-based solutions that are user-friendly, reliable, and scalable. As a leading representative of Louisiana’s emerging home-grown digital economy; we create software and web-based solutions that help public sector agencies increase productivity, mobility, effectiveness, and the security of public information. Our services include multi-platform web and mobile application development, software and hardware systems integration, data analytics development, GIS related services, and business automation and consulting services.
Purpose
Our client seeks to augment their staff of highly qualified scientific and technical personnel in order to meet its scientific mandates and responsibilities. The selected candidate will support the organization’s mission to improve the health workforce through scientific research, evaluation of federal workforce programs, data collection, and statistical analyses; and, support designing and conducting statistical analyses and research projects concerning the characteristics of dynamics and interrelationships within and utilization of occupations in the U.S. health care workforce. The expected outcome is to expand the organization’s capabilities to analyze the U.S. health care workforce and evaluate workforce programs administered by the Bureau of Health Workforce."
The Home Depot,"Data Scientist, Marketing & Online (Remote)","Atlanta, GA","The Home Depot is able to offer virtual employment of this position in the following states: AL, AK, AZ, AR, DE, DC, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY

Position Purpose:
The Data Scientist is responsible for supporting data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role applies industry-leading analytical methodologies for working with large datasets to extract meaningful business insight and creatively solve business problems. Data Scientists are also responsible for ensuring that developed codes are documented into a library of reusable algorithms. Based on the specific data science team, this role would need to be knowledgeable in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.

As a Data Scientist, you will apply advanced analytics methods and algorithms for identifying trends and providing business solutions. This role is expected to present insights and recommendations to non-technical audiences and explain the benefits and impacts of the recommended solutions. In addition, Data Scientists collaborate with business partners and cross-functional teams, requiring effective communication skills, building relationships, and focus on understanding the overall business area being supported.




This position typically reports to Manager or above

This position has 0 Direct Reports



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.

























-"
NIKE INC,"Senior Data Scientist (Open to remote work, except the following locations: SD, VT, and WV)","Beaverton, OR","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Analytics is a competitive differentiator for Nike and is fundamentally changing how the company serves athletes and consumers around the world! The Nike Commercial Analytics team builds analytics solutions to manage the marketplace and optimize the supply chain. Using data, advanced analytics and innovative technology, we strive to ensure that Nike gets the right product to the right place at the right time for the consumers."
Liberty Mutual Insurance,Data Scientist/ Data Science Analyst I,Remote,"At Liberty Mutual, our purpose is to help people embrace today and confidently pursue tomorrow. That's why we provide an environment focused on openness, inclusion, trust and respect. Here, you'll discover our expansive range of roles, and a workplace where we aim to help turn your passion into a rewarding profession.
Liberty Mutual has proudly been recognized as a “Great Place to Work” by Great Place to Work® US for the past several years. We were also selected as one of the “100 Best Places to Work in IT” on IDG's Insider Pro and Computerworld's 2020 list. For many years running, we have been named by Forbes as one of America's Best Employers for Women and one of America's Best Employers for New Graduates—as well as one of America's Best Employers for Diversity. To learn more about our commitment to diversity and inclusion please visit: https://jobs.libertymutualgroup.com/diversity-inclusion
We value your hard work, integrity and commitment to make things better, and we put people first by offering you benefits that support your life and well-being. To learn more about our benefit offerings please visit: https://LMI.co/Benefits
Liberty Mutual is an equal opportunity employer. We will not tolerate discrimination on the basis of race, color, national origin, sex, sexual orientation, gender identity, religion, age, disability, veteran's status, pregnancy, genetic information or on any basis prohibited by federal, state or local law.

Bachelor's Degree
17"
The Home Depot,"Data Scientist, Online Marketing (Remote)","Atlanta, GA","The Home Depot is able to offer virtual employment of this position in the following states: AL, AK, AZ, AR, DE, DC, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY

POSITION PURPOSE
The Data Scientist is responsible for supporting data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role applies industry-leading analytical methodologies for working with large datasets to extract meaningful business insight and creatively solve business problems. Data Scientists are also responsible for ensuring that developed codes are documented into a library of reusable algorithms. Based on the specific data science team, this role would need to be knowledgeable in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.
As a Data Scientist, you will apply advanced analytics methods and algorithms for identifying trends and providing business solutions. This role is expected to present insights and recommendations to non-technical audiences and explain the benefits and impacts of the recommended solutions. In addition, Data Scientists collaborate with business partners and cross-functional teams, requiring effective communication skills, building relationships, and focus on understanding the overall business area being supported.




This position typically reports to Manager or above
This position has 0 Direct Reports and leads/manages projects



Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.





















-"
"The Travelers Companies, Inc.",Data Scientist,"Hartford, CT","Company Summary

Taking care of our customers, our communities and each other. That's the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.

Job Category

Analytics & Research

Target Openings

1



Travelers Data Scientists are taking the organization to the next level of intelligence by using advanced statistical techniques and machine learning algorithms. As a Data Scientist, you will work with business partners to tell the story using data by identifying challenges and opportunities for data analysis and experiments. You will build models that solve key business challenges and enhance our customer experience.






Travelers is an equal opportunity employer. We value the unique abilities and talents each individual brings to our organization and recognize that we benefit in numerous ways from our differences.

If you are a candidate and have specific questions regarding the physical requirements of this role, please send us an email so we may assist you.

Travelers reserves the right to fill this position at a level above or below the level included in this posting.

To learn more about our comprehensive benefit programs please visit http://careers.travelers.com/life-at-travelers/benefits/."
The Home Depot,Lead Data Scientist - Online Platforms (Remote),"Atlanta, GA","The Home Depot is able to offer virtual employment of this position in the following states: AL, AK, AZ, AR, DE, DC, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY
Position Purpose:
The Lead Data Scientist is responsible for leading data science initiatives that drive business profitability, increased efficiencies and improved customer experience. This role assists in the development of the Home Depot advanced analytics infrastructure that informs decision making by applying expertise of both business and Advanced Analytics Modeling techniques. Lead Data Scientists focus on seeking out business opportunities to leverage data science as a competitive advantage. Based on the specific data science team, this role has expertise in one or more data science specializations, such as optimization, computer vision, recommendation, search or NLP.

As a Lead Data Scientist, you will be responsible for large data science projects, identifying opportunities to leverage best technology and approach, and mentoring data scientists on the project team. This role is expected to own the library of reusable algorithms for future use, ensuring developed codes are documented. This role supports the building of skilled and talented data science teams by providing input to staffing needs and participating in the recruiting and hiring process. In addition, this role leads data science communities across several business units.




This position typically reports to manager or above

This position has 0 Direct Reports and leads/manages projects



1. Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.

Typically requires overnight travel less than 10% of the time.
























-"
Lancer Insurance Company,Predictive Modeler,Remote,"Predictive Modeler
Lancer Insurance Company, Inc. – Long Beach, NY
Lancer Insurance Company is looking for a talented and motivated predictive modeler to work with a data architect and/or data scientist to develop predictive models to provide modeling solutions that meet organizational needs and to perform in-depth analysis to guide and support strategic business decisions. The right candidate will be a successful communicator and self-starter with strong analytical skills who exhibits creativity, hustle, integrity, and teamwork.
Duties and Responsibilities:
· Identify areas where data can be used to improve business activities, defining business users’ requirements. Make recommendations for the usage of data in business and communicate the benefits and return on investment for application and product owners."
NIKE INC,Data Scientist,"Carlton, OR","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Nike Analytics encompasses multiple teams across the enterprise. As a Nike Data Science Engineer you will be responsible for assessing and analyzing data, building predictive models and delivering valuable insights to key stakeholders across the business. We want to make every Nike decision better because of data! Data Science interns will have the opportunity to work on one of the teams described below.

Commercial Analytics:























Preferred qualifications:"
National Security Agency,Mathematical Statistician,"Fort Meade, MD","NSA Overview The professionals at the National Security Agency (NSA) have one common goal: to protect our nation. The mission requires a strong offense and a steadfast defense. The offense collects, processes, and disseminates intelligence information derived from foreign signals for intelligence and counterintelligence purposes. The defense prevents adversaries from gaining access to sensitive classified national security information. At NSA, mathematics and statistics are core disciplines and are present in every aspect of the mission. Mathematical Statisticians bring a wealth of expertise including, but not limited to, regression, machine learning, exploratory data analysis, stochastic processes, and statistical modeling and forecasting. They work on some of the hardest problems associated with signals intelligence (the interception, collection, and analysis of foreign signals) and cybersecurity (assuring confidentiality, integrity, and availability of information). Mathematical Statisticians have the opportunity to learn and experiment in areas far from their academic training. These opportunities and core mission needs help make NSA the largest employer of mathematicians in the country. Description of Position NSA is actively seeking mathematical statisticians to join a vibrant community of mathematicians, statisticians, physicists, computer scientists, and other intelligence professionals. Newly-hired mathematical statisticians begin their careers in the Mathematics Development Program (MDP). The goal of the three-year MDP is to train mathematical statisticians to be broadly knowledgeable in the spectrum of mathematical sciences used at NSA. To accomplish this goal, MDP members study cryptologic mathematics and related subjects in Agency taught classes and complete 6-month tours in diverse NSA offices. Graduates of the MDP may choose their first permanent assignments from any of the NSA Directorates, depending on availability. The Agency is unique in its ability to offer the opportunity to work in diverse areas of Applied Statistics. In addition to cryptologic mathematics, statisticians work in: - Signals analysis - Data compression - Machine learning - Data science - Human language technology - Speech/image/video processing - Analysis of communication networks - Network vulnerability analysis - Cybersecurity Additionally, computing is an essential component of the mathematical sciences at NSA and statisticians must use a variety of computing platforms to test ideas and implement solutions. While there is no specific requirement for any previous programming or computing experience, a mathematical statistician must be willing to learn to use computers effectively."
NIKE INC,"Sport Performance Principal Data Scientist - Open to remote work, except the following locations: SD, VT, and WV","Oregon City, OR","Become a Part of the NIKE, Inc. Team


NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.

Who we are looking for"
Advantage Technical,Data Scientist,"Laurel, MD","Job Title: Data Scientist
Job Location: Laurel, MD
Hourly Rate: Up to $81.93/hr depending on experience
Length of Assignment: 7 Months+

Job Summary:
Come join our team! We currently have an outstanding contract position for a Data Scientist / Operations Research Analyst with a minimum 2 years of professional experience in data science, advanced analytics, or operations research, including projects requiring statistics and data visualization expertise to join a leading research company located in Laurel, MD.
Job Description:
We are seeking data science and operations research expertise to support the national COVID-19 response.
Responsibilities:
Required:
Preferred:
Note:"
Apple,"AI/ML - Annotation Analyst, Chilean Spanish Language","San Diego, CA","Summary
Posted: Jan 26, 2022
Weekly Hours: 40
Role Number:200337405
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. The people here at Apple don’t just craft products - they build the kind of wonder thatʼs revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. Are you interested in being part of a team that continues to innovate the way people and machines interact? The launch of Siri was a defining moment in the history of Artificial Intelligence. Siri offers a faster, easier way to get things done on your Apple devices, even before you ask. Millions of people now use Siri to send messages, play their favorite song or even take a selfie. The AI/ML team is passionate about technology with a focus on enriching the customer experience. We are looking for a motivated Annotation Analyst that demonstrates active listening, integrity, acute attention to detail, and is passionate about impacting our customer's experience. Bring passion and dedication to your job and there's no telling what you could accomplish. This position will be based out of the corporate campus in San Diego, CA."
Sapphiros.AI,Machine Learning Scientist,"Boston, MA","ABOUT
SAPPHIROS AI Bio is leading a transformation in the understanding of the correlation of genetics and cellular processes. With access to one of the worlds largest bio banks this individual will be at the heart of the most innovative project in bioscience. This position requires broad technical experience in designing, developing and implementing AI solutions.
Experience with complex data models and organizing structured and unstructured data is a requirement. The candidate should be independent and accustomed to taking initiative. The candidate must be scientifically independent, confident, and accustomed to taking initiative while problem solving. The position requires strong communication and organization skills.
ROLE"
