,Job Title,Company Name,Job Description,Unnamed: 0
182,-1,-1,"The primary duty of the Senior Software Engineer for HVAC Distributing LLC. (Hereby known as HVAC) is to maintain, improve, and innovate the technology infrastructure of the distribution facilities. This includes maintaining, remedying, and upgrading hardware and software utilized through the logistics and shipping departments, and on the warehouse floor to support the overall objective of achieving company goals. Our ideal candidate will be able to use innovative technology to develop new software solutions or improve existing applications.
Responsibilities
a) Develop software applications in an agile, complex, developing environment.
b) Utilize key performance indicators to drive decision making policies with executive leadership.",82.0
183,-1,-1,"Transportation manufacturer seeking talented software engineer to help with designing of products.
· Strong embedded software exp
· Linux exp
· Embedded controls exp
· C, C+ exp
Bachelors Degree in Electrical Engineer or related degree. Looking for 5 to 15 years' experience US Citizen or Permanent resident
Job Type: Full-time",83.0
184,-1,-1,"Job Description:
Our Unmanned Systems group is looking to add a talented Software Engineer to design and develop algorithms, simulations, and visualization tools for autonomous robotics. The successful candidate will be passionate about designing, developing and applying cutting-edge technologies for prototype autonomous systems.
At Metron, we value innovation, inquisitiveness and insight. The successful candidate will be part of a team that designs and implements solutions addressing critical challenges in robotics for some of the most autonomous systems on or off the planet. In this position, you will see your ideas control robots in the most challenging environments.
As a Software Engineer you will be involved in the entire software process, from concept development to design, implementation, and demonstration. You will integrate into, and lead, dynamic and highly-motivated project teams, and use new ideas from across multiple fields to push the boundaries of the possible for intelligent systems. The ideal candidate will thrive in an environment working with motivated, engaged, intelligent people.
Desired Qualifications:",84.0
185,-1,-1,"Do you dare to reinvent the future of education?
At Cengage, we’re harnessing the power of tech to build a future where all learners have the tools and confidence to achieve their goals. National Geographic Learning (NGL) is a Cengage company delivering comprehensive educational programs and academic instructional materials that offer the same engaging high-quality content that you’ve come to know and expect from National Geographic. As a member of the NGL team, you’ll help transform learning for students of all ages (from Pre-K through adults), providing academic materials that enhance learning across a wide range of subjects, including: Reading/Language Arts, ESL/ELD, Mathematics, Sciences, and Social Studies. Collaborating with the best of the best, you’ll feel challenged and inspired to do breakthrough work. There’s no limit to what we can imagine, create and innovate together!",85.0
186,-1,-1,"The Software Engineer develops, maintains, and enhances complex and diverse software systems (e.g., processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems, and business management information systems) based upon documented requirements. Reviews and tests software components for adherence to the design requirements and documents test results. Resolves software problem reports. Utilizes software development and software design methodologies appropriate to the development environment. Provides specific input to the software components of system design to include hardware/software tradeoffs, software reuse, use of Commercial Off-the-shelf (COTS)/Government Off-the-shelf (GOTS) in place of new development, and requirements analysis and synthesis from system level to individual software components. TS/SCI with POLY required for this position.",86.0
187,-1,-1,"Job Description:
The Role
We are seeking a result oriented SRE Engineer to scale our team as we grow. You will own production preparation of new functionalities in our ever-evolving complex global real-time trading and customer systems. Our systems are focused on enterprise-grade high availability and performance. If you are a Systems Thinking, SRE Engineer who has helped teams scale through production insights, operational automation, developer guidance, real-time metrics, automation, automation, automation...we should talk!
The Expertise and Skills You Bring",87.0
188,-1,-1,"Passionate. Committed. Fearless.

Navitaire has been transforming the world of travel since 1993, delivering game-changing technology that supports some of the most innovative airlines and rail carriers around the world. We offer proven solutions to help clients grow their business, reduce costs, capture new revenue sources and connect with digital customers and business partners.
Use your passion and creativity to
help shape the future of travel
solve critical business challenges",88.0
189,-1,-1,"Data Developer/Engineer
The Technology Infrastructure Engineering and Operations Team engineers and supports all the foundational technology used across M&T Bank. We support two Data Centers, 15,000 Distributed platforms, 24 Mainframe Regions, a secure and reliable Network connecting all the technology across the bank footprint and process approximately 635,000 automated jobs per month. In addition to that foundational technology level, we own the operational support processes, monitoring and command center that provide a unified, well-managed technology response when issues arise. We deliver innovative, and compelling technology solutions, in partnership with our line of business CIOs, to enhance the internal customer experience that enables our business partners to deliver.
Buffalo, New York, United States of America",89.0
190,-1,-1,"VETRO, Inc. is looking for a Senior Software Engineer, Manager with full-stack Javascript experience to join our engineering team. You will be responsible for managing the performance of peers on the engineering team through mentorship, coaching, and advocacy. As a member of one of our product scrum teams, you will also be responsible for leading the design and implementation of the features that power the global VETRO broadband platform and provide subject matter expertise across the organization in order to deliver the next generation of GIS fiber management software.
About the VETRO Broadband Platform
The VETRO Broadband Platform is a GIS mapping solution transforming the way broadband providers plan, design, and operate their local and global networks. Founded in Maine, VETRO is used to deploy fiber optic cable on 5 continents. We are a growing agile organization composed of software engineers, UX designers, product owners, GIS specialists, and fiber enthusiasts!",90.0
191,-1,-1,"We are a West Michigan health plan benefits administrator looking to hire an individual that has a desire to grow with us. We have a full-time opening for a Developer in our Information Technology Department.
The development team is responsible for the design, development and delivery of both internal and external software applications that are secure, reliable, easy to use and meet a variety business needs. As a member of this team, the Developer may be required to perform varying roles over the course of each project depending on the size of the project and team assigned. Developers may be assigned to multiple project simultaneously. The Developer may be called upon to troubleshoot and remediate issues in existing software, as well as extend existing software. Developers will work directly with stakeholders and other team members; they are expected to exhibit a high level of professionalism, take pride in their work and manage their time effectively.",91.0
192,-1,-1,"Challenging convention. Trying new things. Reshaping an industry.
The team at Duck Creek helps insurance companies bring amazing ideas to life quickly and easily with software that thinks and works like they do. We're fueled by sharing ideas openly, challenging conventions, trying new things, and valuing ""Why not?"" over ""Why?"" Our certainty that there is always a better way to do things keeps carriers ahead of their competition and is helping to reshape an industry.
If having a hand in transforming one of the world’s oldest and largest industries into a standard for innovation, open exchange, and peerless user experience sounds exciting, let us know. We may be looking for you.
Technical Solution Engineer",92.0
193,-1,-1,"What you will be doing

The Software Engineer III will apply standard programming procedures and has detailed knowledge of pertinent domain subject matter. The person in this role will work on increasingly complex projects or project components where work is usually oriented toward combing the business and technical aspects of the project.

Responsibilities may include, but are not limited to, the following

Working to approved statements of requirements and detailed specifications
Developing, modifying and maintaining assigned programs
Supporting, updating and revising existing applications, programs, interfaces and vendor software
Why we are different

What you need to be successful

What your work environment will look like

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled",93.0
194,-1,-1,"Konica Minolta Business Solutions U.S.A., Inc., a global Fortune 1000 company and one of Forbes 2017 America’s Best Large Employers, is transforming the way we all do business.

From smart office technology and information management to cloud, mobility and IT services, we have a rich history of creating the products and services necessary to drive innovation and make work possible from anywhere at any time. Our award-winning products and solutions help companies around the world move information faster, improve quality and productivity, enhance security and facilitate the sharing of information. We are proud that our portfolio leads the industry while exceeding environmental standards.

At Konica Minolta, you'll work for an amazing technology company with growth opportunities, great benefits and talented, passionate co-workers.",94.0
195,-1,-1,"Software Engineer
Skills Required:
Applicants should have technical knowledge of and experience with .NET, C#, VB, ASP, MS SQL, HTML, CSS, and JavaScript. Ideal applicants will have knowledge of programming methods and techniques, system design, database design and problem solving. Applicants should also have good interpersonal skills to establish and maintain effective working relationships and to collaborate with staff and clients. A four-year college degree is the minimum educational requirement.
What you’ll be doing:",95.0
196,-1,-1,"C++ Software Engineer

Wolverine is seeking passionate C++ programmers who are not satisfied with solutions that are good enough and who have a drive to push the envelope of what is technically possible. Our ideal candidate excels at both collaborating with technical and business subject matter experts to identify and implement new trading strategies, while also debugging and fixing mission critical problems. This is a hands-on position spanning the entire development stack of our bleeding edge ultra-low latency trading systems from idea generation all the way to support. If you are excited about finance, have a passion for technology, and a drive to learn, then we want to talk to you!",96.0
197,-1,-1,"Eaton’s Power Systems Division is currently seeking a Specialist Software Engineer to join our team.
Relocation will be provided for the primary office location of Franksville, WI. This position may also be based at one of these alternate Eaton sites: Raleigh, NC, S. Milwaukee, WI, Waukesha, WI, Southfield, MI, Cleveland, OH, or Moon Township, PA. Remote office and telework will be considered.
Position Overview:
The Specialist Software Engineer is responsible for leading and directing a team of developers in the specification, design, implementation, testing, and release of new features and enhancements for Eaton’s ProView NXG interface software. In this role, you will research, review, and implement best-practices, new and emerging technologies, and design patterns to new and existing development.",97.0
198,-1,-1,"For additional information and in order to be considered for this position, we ask that you please fully complete our application located at www.urmstores.com
Essential Job Functions:
1. Collaborate with senior technical staff to plan the roadmap for the URM technology architecture
2. Collaborate with senior technical staff to design and implement a strategy for a long-term scalable, secure, and supportable Active Directory architecture appropriate to URM’s business model
3. Provide enterprise server support and troubleshoot issues related to the operating system and platforms in use at URM to include, but not limited to: VMware, Nutanix, Windows Server, Citrix, Exchange/Exchange Online, Ivanti and others",98.0
199,-1,-1,"COMPANY OVERVIEW
From our inception, Invotec, Inc. has designed, developed, and built assembly and test machines for manufacturing customers in a variety of industries. Today, we are a full-service, specialty machine builder—engineering, designing, developing, manufacturing, installing, and servicing custom application assembly and test equipment. Our mission is to partner with customers as a premier provider of innovative, well-engineered manufacturing systems and solutions to enhance their competitive advantage.
POSITION OVERVIEW
The basic function of the Controls Engineer II is to provide the technical input and documentation control necessary to ensure that expectations set in the company quote and the customer specification are met. To accomplish this task, the Controls Engineer II will commit to strong coordination with Project Management, Engineering and Manufacturing department personnel to complete assigned duties according to Invotec’s mission statement while monitoring individual efficiency, productivity, and schedules to ensure the assigned project design work is completed appropriately.",99.0
200,-1,-1,"Software Developer - Web
Corporate Headquarters
12575 Uline Drive, Pleasant Prairie, WI 53158

Develop custom solutions and enjoy a great career at Uline. Bring your extensive skillset to a place ready to employ every facet of it. Collaborate on customer-facing and internal projects among a team of dedicated fellow developers.

Better together than apart. This position is on-site, and we are looking for good people who share our passion.

Uline is proud to operate as a drug-free workplace. All new hires must complete a pre-employment drug screening.",0.0
201,-1,-1,"For over 70 years, we have been designing and building high performance, commercial quality products. From our humble beginnings in Japan with a simple hand-held crop duster, we have grown to become a technological leader and well-respected global brand. Today the company sells its products in North America through eight distributors managing 6,600 independent dealers. An additional 24 Latin American distributors sell ECHO products through a variety of channels. ECHO products can be found in Home Depot stores in the U.S., Canada, Mexico and Puerto Rico.
The position is an individual contributor role reporting to the application development manager.
The successful candidate will be part of a team to design and develop business applications(internal, B2B, B2C) using .Net technology. Individual must be a team player, quick learner, and must be able to demonstrate a high degree of initiative to solve business problems.",1.0
202,-1,-1,"We are looking for the right person to fit our team. The majority of our work is in WordPress CMS but we do branch out into other SPA sites and custom programming. The *right* individual is self-motivated and loves to learn/keep up with technology and trends. You have the ability to meet (virtually) with clients and provide solutions and insights. You can balance multiple projects and deliver on-time. You have a desire to create clean-looking projects. Front End experience and development are a must!
Skills
Problem Solving!
The ability to break down the complex into simple solutions
Expert with HTML, PHP, Javascript, jQuery, CSS, bootstrap",2.0
203,-1,-1,"UCB is looking for an experienced Ontario TCS (CUBS) Application Developer to join our team. This individual will work on our CUBS application development projects at UCB to ensure quality projects are delivered on time and meet the needs of UCB business units and clients. This person will be responsible for performing various roles including coding, unit testing, QA and documentation. This person will work with the EVP Technology.

Required Qualifications:
2+ years’ experience in Ontario TCS/CUBS development",3.0
204,-1,-1,"Overview:
THE CENTECH GROUP, Inc. (CENTECH®) is seeking a Senior Software Engineer to become a member of a dynamic and fast paced development team, extending and maintaining a commercial off-the-shelf (COTS) product for the federal government. The COTS product is built using Microsoft technology stack. Deep understanding of Microsoft technologies, especially .NET Framework, C#, ASP.NET (Web Form) and SQL Server is necessary. Candidates must have the ability to be a quick starter, good communicator, able to work in a small team setting, accept technical direction, and work with minimal oversight.

The successful candidate is expected to be a self-starter and quickly ramp up to speed and be able to work independently with limited guidance.
Excellent communication and presentation skill are essential for this role.

This is a full-time position;


Responsibilities:
Qualifications:",4.0
205,-1,-1,"Job Description:

Starting from $95,000
Torch offers the traditional benefits, such as medical and dental insurance, but other unique benefits as well. Torch provides its employees with a comprehensive set of health care and retirement benefits; one we consider superior to those offered by other companies in the industry. In fact, Torch was recognized by the Principal Financial Group as one of the “The Principal 10 Best Companies for Employee Financial Security” in a national competition of small businesses based on an assessment of company benefit and retirement plans.",5.0
206,-1,-1,"Lead Web Developer
Headquarters (Clayton, MO)
The Company
CareVet is a network of veterinary hospitals that focuses on acquiring and managing best-in-class hospitals throughout the United States. We look for veterinary practices that are staples of their community. Whether its one animal hospital or a dozen, we focus on the standard of care delivered, the level of engagement from the team and the record of stability. We are building a network of the top hospitals, doctors and staff.
CareVets mission is to provide the very best care for pets. Our approach to veterinary medicine focuses on practice legacy, team, veterinarians, patients and community.
Job Summary
CareVet is seeking a skilled WordPress Developer/Designer with at least 3 years prior experience working with WordPress. The WordPress Developer/Designer will develop and build websites, subpages, landing pages and other marketing collateral as needed. A successful candidate must have the ability to oversee our web development strategy with strong emphasis on organic SEO and conversion rates. He/She must have solid experience in responsive designs for desktop, mobile and tablet, with a focus on current best practices for site navigation, website usability, imagery/graphics and intuitive user experiences. Strong attention to detail and project management skills are required. The position is responsible for designing the user interface and overall customer experience for our hospital websites. This includes overall navigation flow, layout of specific pages, and creation of individual graphic elements. We are looking for someone in the St. Louis area, or open to relocating to the area.",6.0
207,-1,-1,"Belong to something bigger.
At ESL, it’s more than a job. It’s your unique journey.

Your Journey Begins Here
ESL Federal Credit Union is seeking a Senior Programmer Analyst / Developer with a minimum of 3 years of experience in responsive web application development to join our growing development team. This position will work on a variety of technical tasks related to our customer facing development efforts. The selected candidate will help develop DevOps practices and modern software development techniques using open source tools at ESL.",7.0
208,-1,-1,"Job Description (MUST BE A US CITIZEN AND LOCATED IN NORTHERN COLORADO)
We are looking for energetic candidates with natural curiosity, fresh ideas, and honed programming skills to meet the demand of our Worldwide Cliental; A confident, hard-working employee who is committed to achieving excellence.
You must be able to work on several projects and jump from project to project. We are not a web design company, however, we have many projects going at any time for our internal systems and always will. We only have a few programmers so you must be comfortable wearing multiple hats and working independently as well as working with others.
We prefer candidates who can come into the office and test our programs on hundreds of devices. If you are someone who requires a team (although there is one), this job is not for you. Typically we give each programmer a few projects or tasks to work on. Some work may be performed remotely, however, now that Colorado is moving away from Covid mandates, a majority will need to be in the office.",8.0
209,-1,-1,"Summary:
Senior Web Developer creates, enhances, and maintains eCommerce solutions. Their job includes working with the Director of Application and Process Engineering to meet overall organizational needs. Senior Web Developer may be asked to conduct research, gather information, interpret data, and recommend solutions related to Arrowhead’s eCommerce websites.
This position includes working with other developers (internal and external), the Project Management Office, Business Process Owners, Business Subject Matter Experts, and Customers in the full software life-cycle development, including reviewing business requirements, writing technical specifications, application development, defect resolution, deployment, and support within the enterprise standards.",9.0
210,-1,-1,"Powderkeg in Verona is growing and looking for a Full Time Web Developer to work on a variety of web–based development projects. This is a great opportunity for a qualified candidate to work with a rock star web team and have fun doing it!
The ideal candidate will have at least 5 years of experience working with HTML, CSS, JS, PHP and WordPress. Candidates should have experience working with custom Photoshop and XD designs and translating them into functioning web applications and websites. Expertise with CSS, PHP, and JS Frameworks is a must as well as MySQL. Previous work with web application projects would be a bonus!
We take a lot of pride in doing things right the first time and not cutting any corners. Organized and detail oriented developers will thrive here.
This is a full time position with competitive pay and benefits that include: healthcare insurance, dental, paid time off, 401k, work from home availability and stability in an established web company.",10.0
211,-1,-1,"US Citizenship and Secret Security Clearance Required.
Company Overview:
Decathlon Development Corporation is a small custom software development firm located in Lutherville, MD with customers in Baltimore, DC and Northern Virginia. We have been in business for over 30 years developing custom business applications for a broad spectrum of applications.
We are seeking an ASP Net Application Developer to develop new custom web applications and to support existing web applications for our client base. The successful candidate will be a member of our development team responsible for the design, development and enhancements of MVC web based applications. Candidate will be required to have strong skills in SQL, Crystal Reports and web based application development.",11.0
212,-1,-1,"We don't fit the mold of every other manufacturing company in town.
We're much cooler.
And we want you to come work with us.
You don't want just another job. You've been there, done that. You have the t-shirt (we know, we printed it). You're looking for a place where you can really grow.
You want to have a supportive foundation and an environment where there is inspiring and creative work that truly pushes boundaries and impacts the world. You are committed to learning the latest and greatest of technologies and looking to collaborate with a great team.",12.0
213,-1,-1,"FULL-STACK APP DEVELOPER
Deft Dynamics, a startup studio in Birmingham, Alabama, is seeking a full-stack app developer to work on-site at the Deft facility beginning April 15, 2021. The ideal candidate is a creative problem solver who can work independently on all aspects of a mobile app, and who enjoys taking customer ideas and bringing them into reality. Our applications are used to interact with and monitor electronic hardware devices either locally (e.g. using BLE) or through the internet. As these devices generate large amounts of IoT data, demonstrating an engineering mindset/approach to data collection is a plus. The candidate will be responsible for daily support and development for the Tocaro Blue application and backend, and internal prototyping and development of IoT systems. Development objectives are managed by a Project Manager at Deft who will work alongside you to manage and meet customer product goals. This is a chance to work at a fast growing start up to gain experience and learn from an experienced team. The Deft Dynamics research facility is located near Pepper Place in Downtown Birmingham, AL.",13.0
214,-1,-1,"What makes us Qlik
Qlik helps enterprises around the world move faster, work smarter, and lead the way forward with an end-to-end solution for getting value out of data. A Gartner Magic Quadrant Leader for 11 years in a row! Our platform is the only one on the market that allows for open-ended, curiosity-driven exploration, giving everyone – at any skill level – the ability to make real discoveries that lead to real outcomes and transformative changes. We are a Values-Driven organization, operating over 100 countries with 45,000 customers around the world. If you think we are interesting, please read on – we may be looking for you!

Senior Web Developer",14.0
215,-1,-1,"TOPS Software, LLCis an industry leader for over thirty years in the Residential Property Management industry, providing back-end accounting and property management solutions to an ever-expanding industry.
TOPS offers a full complement of benefits including; paid time off, paid holidays, health care, dental care, vision care, 401K. We also have additional perks like free snacks, fresh fruit, in-house massage therapist, espresso machine and monthly food truck lunch. TOPS hasbeen selected as a top place to work in the bay area for the last three years in a row.
Our focus is simple: disrupt the property management industry, dazzle and win new clients, show clients they are valued, and clearing out the garbage that blocks us from doing that!
Are you interested in joining a development team that rapidly delivers Quality Features & Enhancementsusing best of breed tools and technologies?",15.0
216,-1,-1,"This IT Web Designer/Developer position serves on the ITCS Enterprise Information Systems team as a technical resource and supports the web development needs of the university.
This position develops custom solutions to enhance the functionality of applications to meet unique customer needs. Employee should be comfortable developing plugins, themes, custom post types, WordPress CLI scripts, and other WordPress CMS solutions based on project requirements. This position is responsible for assessing and triaging bugs and enhancements that come into GitHub as well as participating in all stages of development, testing, implementation, and maintenance. Furthermore, this position must be able to work with standard web interfaces (HTML, CSS, JavaScript) and a full application stack consisting of server OS, web server (IIS and Apache), programming and scripting (PHP, Python), and database (MySQL and MSSQL). Experience using GitHub for version control and documentation is preferred.
This position is responsible for application administration, advanced troubleshooting and support, and developing enhancements for various enterprise web applications. Additionally, this position offers advanced technical expertise to consultants and clients for enterprise applications in a wide variety of areas which requires an overall understanding of the ECU technology infrastructure. Employee will assist with determining the best solutions for campus users to meet unique needs and troubleshoot issues.
This position helps in the selection of applications and creation of standards and guidelines for its proper use and configuration to meet the needs of customers. Employee is responsible for creating tools using vendor APIs and web services to extend application functionality for our users. In addition, this position is responsible for data management from outside resources importing into a variety of enterprise applications. Employee serves as an expert in the use of these applications and should keep up to date on application upgrades and new features.
The position should to stay up to date on new technologies, best practices, and modern development methods. Employee will communicate regularly with peers using chat, audio, and video. Employees are required to adjust their standard work schedule to meet the requirements of their position, which includes and not limited to evening and weekend hours to perform scheduled and unscheduled workload requirements to maintain University operations.",16.0
217,-1,-1,"West Shore Home is growing at an explosive rate. To do so, we must operate at an above average pace. We take extreme ownership of our work and are goal oriented as we move the company towards our mission of being the most admired home improvement brand in the U.S. The Web Designer will work with the Digital Marketing and Creative teams in the never-ending pursuit of providing the perfect on-page experience. Mixing collaboration with landing page optimization best practices and your own experience, you will be constantly experimenting to improve conversion rates and site speed. Your feedback and recommendations on new creative, promotions, etc., will be critical to the continuous evolution of the overall marketing plan.
Key Role Accountabilities:
Design and implement engaging B2C lead generation landing pages",17.0
218,-1,-1,"We are looking for highly motivated, self-driven team members who are quick learners and creative problem solvers. If you enjoy solving challenging problems, imagining solutions from our customers’ perspective and if you thrive in an environment with little guidance, we want to meet you. As a Senior Back End Web Developer, you will play a key role within each phase of the software development lifecycle and collaborate with departments across the company to develop innovative solutions from concept to release.
A great fit for our team will have the following skills:
B.S. in Computer Science or related field or equivalent work experience (4 years)
Experience with Node.js, C# .NET MVC architecture
Experience using and working with Microsoft SQL database",18.0
219,-1,-1,"Position Description
EDC Corporation is currently seeking a software developer to join our growing development and customer support team. The chosen candidate will be responsible for new feature development, product testing, and client support in a collaborative environment. Work with Mobile, Responsive Web Design, License Plate Recognition, RDBMS, high performance scalable web sites and other exciting technologies as we expand into a new downtown office in Syracuse NY. Visit https://www.aimsparking.com for more information.
Responsibilities
Perform responsive, web based software development and integration, within an agile development process",19.0
220,-1,-1,"CastleBranch is seeking a PHP Developer to join their Engineering team. The Software Developer will be responsible for programming and analysis, including coding modifications, maintenance and updating of software, debugging and documenting programs under the direction of team manager. This role also provides input and planning for future development, and leads project team.

Essential Duties and Responsibilities include the following. Other duties may be assigned.
Designs, analyzes, and documents new and existing applications, with the detail needed to instruct others.
Experience with Laravel PHP framework",20.0
221,-1,-1,"We are seeking a Software Engineer that loves working on the web and mobile platforms to join our team of passionate coders in a modern development environment. Our Agile teams collaborate to define requirements, design and create solutions that target complex business problems. Our focus is on building the highest quality applications using cutting-edge technologies to satisfy market needs.
Location
Latham, New York
Responsibilities
Collaborate to refine requirements, design and create solutions which target defined business needs.",21.0
222,-1,-1,"Digital Content Coordinator/Designer
Digital Content Coordinator/Designer
The House FM has an opening for a social media coordinator at the non-profit organization in Oklahoma.
The radio ministry is looking for a creative artist/writer with proven social media savvy and experience with design and editing software. If you are an organized self-starter who has the ability to wear many hats in a fast-paced nonprofit environment, we want to see your resume and portfolio.
Responsibilities:
Create graphics for branding/advertising, show promotion, concerts, websites, apps, etc.",22.0
223,-1,-1,"Clack Corporation, a privately held company, established over 70 years ago is now hiring! We are a leading manufacturer and distributor of water treatment components and drinking water products, as well as specialized in custom blow molding products.
We are looking for a Software Engineer to join our team.
Clack Corporation offers an extensive benefit package including competitive pay, health and dental insurance, company paid life insurance and short term disability, vacation, 401k, profit sharing, monthly bonus, flex spending and additional voluntary benefits.

Summary: Design, analyze and develop new and existing products related to the water treatment industry. The main focus is on software (i.e., requirements/definition/analysis, software design/implementation, software verification/validation). Also provides engineering support to Research & Development and production areas where applicable.",23.0
224,-1,-1,"Position: Software Developer II
Location: Huntsville, AL
Clearance: Active Secret Clearance

Position Summary:
Seeking a .NET developer responsible for building fully functional applications focusing on front-end and back-end support. A commitment to collaborative problem solving, sophisticated design, and quality product is essential.",24.0
225,-1,-1,"Meyocks is growing thanks to the great work of our talented and dedicated team, and we’re looking for a front-end web developer to join us.
What You Would Do at Meyocks
In this role, you would help create designs for digital projects, translate those designs to code and help bring ideas to life in the form of websites, landing pages, banner ads and other digital executions.
You would collaborate with a team of graphic designers, copywriters, strategists and other marketing communication professionals. You would move seamlessly between design and code, always keeping an eye on the details that can make or break a project.
Your success would be measured by the quality of the code you write and technical solutions you deliver.",25.0
226,-1,-1,"JOB DESCRIPTION
Title: Web Developer Reports Chief Information Officer
To:
Date: February 2021 FLSA X - Exempt Non-Exempt
Class:
Department: Information Technology
Position Overview:
ASEE seeks US Citizen/Green Card holder OR candidate willing to transfer their H1-B visa for full-time employment position of web developer.",26.0
227,-1,-1,"WANTED: AMERICAN SYSTEMS is actively searching for a qualified Software Engineer with an active Secret Clearance

As a Software Engineer you will:
Be responsible for the software engineering activities supporting highly training systems and sensor simulations that deliver cutting edge simulation environments for autonomous systems
Interact with senior internal and external personnel in own area of expertise to overcome issues and meet delivery
Be responsible for integrating highly complex Systems and sensor simulations that deliver cutting edge operational environments for autonomous systems.",27.0
228,-1,-1,"A SAAS company in Grand Rapids is looking for a .NET Developer to join their growing team. You will be working collaboratively to design, build and test functionality on their core product.
You will be using cutting edge technology. (.net core, C#, React). If you don’t have experience with newer JavaScript frameworks- no problem! They are more than happy to get the right person up to speed.
Can pay 100k!
Requirements
2+ Years of professional web development
C#",28.0
229,-1,-1,"AIS has an opening for a Software Engineer in a growing team developing software tools for SIGINT processing. A full range of opportunities are available, including the development of user interfaces, back-end server components, and web site applications.
Roles and Responsibilities:
Work effectively in iterative engineering cycles with a geographically distributed team
Investigate and report on candidate technologies for use in software solutions
Collaborate with domain experts to capture new requirements and investigate challenge problems
Participate in technical exchanges with other programs as well as implement and support collaborative solutions",29.0
230,-1,-1,"Web API Full Stack Developer
Location: Nationwide preferably in Austin, TX or Ft Mill, SC
Immediate Need
At LPL Financial we consider it our mission to take care of our advisors so they can take care of their client. Joining the Technology business unit, you will be responsible for planning, directing projects to help design, build and maintain the sustainable, scalable capabilities that support delivery of the highest standards of software products, processes. This role will also include responsibility for leading special projects to drive more quality, scope, and scale in the offering and provide technical leadership to other team members.",30.0
231,-1,-1,"Web Developer:
Web Developer Job Responsibilities:
The role is responsible for designing, coding and modifying websites, from layout to function and according to a client's specifications. Strive to create visually appealing sites that feature user-friendly design and clear navigation.
Web Developer Job Duties:
Regular exposure to business stakeholders and executive management, as well as the authority and scope to apply your expertise to many interesting technical problems.
Candidate must have a strong understanding of UI, cross-browser compatibility, general web functions and standards.",31.0
232,-1,-1,"Job Overview:
Responsibilities and Duties:
Develop software solutions to meet customer needs.
Create and write source code for new applications.",32.0
233,-1,-1,"We are looking for a talented Front-End Developer to execute various development tasks on different projects and stacks. As a Front-End Developer will be a part of a dynamic and fun environment where you will work on a variety of technical projects collaborating with team members throughout our global organization (create custom web pages, templates, and components for both the administrative authoring and front-end experiences).
As a Front-End Developer will be a part of a dynamic and fun environment where you will work on a variety of technical projects collaborating with team members throughout our global organization (create custom web pages, templates, and components for both the administrative authoring and front-end experiences).
Qualified developers will know:",33.0
234,-1,-1,"Join a highly engaged and supportive team of developers who will not only challenge you to grow, but actively leverage your expertise on how to blow our clients expectations out of the water. Whether it be creating an engaging interactive experience, well optimized landing page, thoughtfully refactoring code, improving accessibility or developing a custom web application you will have a direct impact on what we create and its ultimate success. The variety of projects and challenges our clients bring will provide you with opportunities to try new things and round out your skillset. We embrace the fast paced changes in the frontend space and innovate on our past experiences to continually evolve as a team. Crescendo earns the trust of our clients and team by blending our midwestern values, high intensity work ethics and digital innovation.

*Working with us, you will ... *

- Take PSDs from design team to develop from
- Create and maintain npm, node, gulp and webpack builds
- Write JavaScript in both ES5 & ES6 standards following project design patterns
- Work in SASS, Less or CSS following design patterns ( typically BEM )
- Use both Git & Mercurial VCS and related branching model workflows
- Create new templates in Magnolia or another content management system
- Learn from and teach others on the team
- Have direct client communication
- Start projects from scratch and help us maintain existing projects
- Build accessible high performance websites
- Work with popular frameworks like foundation, bootstrap, React, Angular
- Work on projects using minimal or no frameworks at all

You Bring:

- 3+ years direct frontend experience
- Ability to communicate clearly and concisely with clients, our sales team, designers and developers
- Ability to work on multiple projects
- A desire to lead people and technology choices
- A sense of urgency

You Get:

- Competitive salary
- Full benefits
- SIMPLE IRA matching (3%)
- Generous PTO
- Paid holidays
- Autonomy and satisfaction working for the most innovative digital agency in the Midwest",34.0
235,-1,-1,"Software Developer - Conversions
Southington, CT, USA Req #366
Monday, March 8, 2021
Who we are...
COCC delivers complete enterprise processing solutions to financial institutions throughout the northeastern United States. Listed among American Banker's FinTech 100 and the Inc. 5,000 fastest growing companies in the nation, COCC inspires the industry with innovation and top quality support. Designated as a Top Workplace in Connecticut, COCC recognizes employees as the core of our success! COCC offers a progressive training program to support employees in personal and professional development.",35.0
236,-1,-1,"At Apptness we are digital marketing experts: solving online ad-serving challenges with technology and data-science. We build engaging media brands that profitably connect consumers to personalized ads to match each consumer’s needs. Founded in 2015, Apptness was recently named to the Inc. 5000 Fastest Growing Companies in the country, an accomplishment we owe to our energetic, collaborative and innovative culture.
We are hiring a Senior UI Engineer, Ad Platform to be a key member of our engineering team. In this role you will architect and engineer the user interface for the Apptness core ad-serving platform, to be used by our internal teams. Your experience in building digital marketing systems will enable you to own the design and implementation of new features, services and controls that connect the commercial needs of the business to our sophisticated backend capabilities. You will flex your system design muscles, simplify complex problems and implement efficient, scalable code. As an experienced member of the engineering team, you will help mentor teammates, evolve our technical standard and amplify our culture of system design.",36.0
